NumDots,SubdomainLevel,PathLevel,UrlLength,NumDash,NumDashInHostname,AtSymbol,TildeSymbol,NumUnderscore,NumPercent,NumQueryComponents,NumAmpersand,NumHash,NumNumericChars,NoHttps,IpAddress,DomainInSubdomains,DomainInPaths,HttpsInHostname,HostnameLength,PathLength,QueryLength,DoubleSlashInPath,NumSensitiveWords,FrequentDomainNameMismatch,SuspiciousTLD,ShortenerDomain,Punycode,LinkMismatchCount,LinkMismatchRatio,HeaderMismatch,UrgencyScore,CredentialRequestScore,LinkCount,DomainExists,HasMXRecord,MultipleIPs,RandomStringDomain,UnresolvedDomains,InsecureForms,RelativeFormAction,ExtFormAction,AbnormalFormAction,SubmitInfoToEmail,PctExtHyperlinks,PctExtResourceUrls,ExtFavicon,PctNullSelfRedirectHyperlinks,IframeOrFrame,MissingTitle,ImagesOnlyInForm,EmbeddedBrandName,FinancialRequestScore,AuthorityImpersonationScore,PhoneCallbackPattern,ReplyToMismatch,IsLinkless,HasAttachment,AttachmentCount,RiskyAttachmentExtension,DoubleExtensionFlag,AttachmentNameEntropy,CLASS_LABEL
2.0,1.0,2.0,52.0,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,19.0,26.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,2,1,0,0,1,0,0,0,0,0.0,0
4,1,9,200,17,0,0,0,0,0,0,0,0,7,0,0,0,0,0,25,167,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1
4,2,0,62,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,34,20,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,1,1,0,0,1,0,0,0,0,0.0,0
3.0,1.0,1.0,51.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,2.0,1,0,0,0,0,21.0,23.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0
3,2,0,29,0,0,0,0,0,0,0,0,0,16,1,1,0,0,0,14,2,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0
1.25,0.25,1.25,36.25,0.25,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.75,1,0,0,0,0,12.25,16.75,0.0,0,2,0.0,0,0,0,0.0,0.0,0.0,1,1,4,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1
1.0,0.0,2.0,37.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,8.0,22.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,1,1,0,0,1,0,0,0,0,0.0,0
4,2,1,99,5,1,0,0,0,0,0,0,0,21,0,0,0,0,0,34,57,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,2,2,0,0,1,0,0,0,0,0.0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0.0,0
2.5,1.0,2.0,50.5,0.5,0.0,0,0,0.0,0.0,0.0,0.0,0.0,6.0,1,0,0,0,0,18.0,25.5,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0
2.0,1.0,0.0,20.6,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,13.6,1.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,5,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0
2.0,0.75,1.5,38.75,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.25,4.0,1,0,0,0,0,13.75,15.75,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,4,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0
3,2,1,32,0,0,0,0,1,0,0,0,0,14,1,1,0,0,0,13,12,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,2,0,0,1,0,0,0,0,0.0,0
4,2,0,65,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37,20,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1
3.176470588235294,1.8823529411764706,1.0588235294117647,59.76470588235294,0.7058823529411765,0.7058823529411765,0,0,0.17647058823529413,0.0,0.0,0.0,0.0,3.235294117647059,1,1,0,0,0,31.235294117647058,19.88235294117647,1.5294117647058822,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,17,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,1
1.8,0.8,0.0,93.6,0.0,0.0,0,0,1.2,0.0,0.0,0.0,0.0,11.4,1,0,0,0,0,11.4,75.0,0.0,0,0,0.0,0,1,0,0.0,0.0,0.0,0,0,5,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0
4,2,1,52,0,0,0,0,0,0,0,0,0,11,1,1,0,0,0,14,31,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,1,3,1,0,1,0,0,0,0,0.0,0
4,2,0,62,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,34,20,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1
3,2,0,25,0,0,0,0,0,0,0,0,0,11,1,1,0,0,0,13,5,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1
4,2,0,31,0,0,0,0,0,0,0,0,0,13,1,1,0,0,0,11,7,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0
3,2,0,29,0,0,0,0,0,0,0,0,0,16,1,1,0,0,0,14,2,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1
1.875,0.0,0.125,42.3125,3.0,3.0,0,0,0.1875,0.0,0.0,0.0,0.0,0.25,1,0,0,0,0,25.0,10.3125,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,16,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0,1
1.6666666666666667,0.6666666666666666,1.3333333333333333,42.333333333333336,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.3333333333333333,5.333333333333333,1,0,0,0,0,16.0,16.333333333333332,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
4,2,1,66,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,37,21,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0
3.0,1.0,2.0,51.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,6.0,1,0,0,0,0,18.0,26.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0
2.0,1.0,2.0,41.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,12.0,22.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0
1.3333333333333333,0.3333333333333333,1.3333333333333333,32.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,10.333333333333334,15.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
2.5555555555555554,1.0,1.4444444444444444,531.4444444444445,17.555555555555557,0.1111111111111111,0,0,0.4444444444444444,0.1111111111111111,0.4444444444444444,0.4444444444444444,0.0,90.77777777777777,1,0,0,0,0,13.444444444444445,28.77777777777778,480.77777777777777,0,2,0.0,0,0,0,0.0,0.0,0.0,2,0,9,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0.0,0
4,2,0,62,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,34,20,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1
4,2,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1
4,2,0,33,0,0,0,0,0,0,0,0,0,12,1,1,0,0,0,13,13,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1
4,2,0,33,0,0,0,0,0,0,0,0,0,15,1,1,0,0,0,13,7,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1
2.0,1.0,1.0,31.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,12.5,11.5,0.0,0,1,0.0,0,0,0,0.0,0.0,0.0,0,1,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
4,2,0,36,0,0,0,0,0,0,0,0,0,15,1,1,0,0,0,14,10,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1
3,2,0,29,0,0,0,0,0,0,0,0,0,16,1,1,0,0,0,14,2,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1
2.0,0.5,1.5,44.5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,1,0,0,0,0,15.5,22.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0
1.5,0.5,1.0,39.5,0.5,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,17.0,15.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0
4,2,0,37,0,0,0,0,0,0,0,0,0,16,1,1,0,0,0,14,11,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0
4,2,0,35,0,0,0,0,0,0,0,0,0,17,1,1,0,0,0,15,7,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1
2.0,1.0,2.0,41.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,12.0,22.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
2.0,0.0,1.875,47.375,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,10.0,30.375,0.0,0,1,0.0,0,0,0,0.0,0.0,0.0,1,0,8,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,2,1,0,0,0,0,0,0,0,0.0,1
2.0,1.0,0.0,38.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,23.0,8.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0.0,0
1.0,0.0,0.0,415.0,6.0,0.0,0,0,4.0,0.0,0.0,0.0,0.0,61.0,0,0,0,0,0,15.0,1.0,390.0,0,0,0.0,1,0,0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.0,1
1.6666666666666667,0.6666666666666666,4.666666666666667,69.33333333333333,0.0,0.0,0,0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,7.666666666666667,1,0,0,0,0,17.333333333333332,42.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0.0,0
3,2,2,52,0,0,0,0,0,0,0,0,0,12,0,0,1,0,0,17,27,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1
1.375,0.25,0.25,61.875,0.0,0.0,0,0,0.125,0.0,0.0,0.0,0.0,10.0,0,0,0,0,0,17.5,32.375,3.875,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,8,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0
2.5,1.0,2.0,50.0,0.5,0.0,0,0,0.0,0.0,0.0,0.0,0.0,6.0,1,0,0,0,0,18.0,25.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
3,2,1,39,0,0,0,0,0,0,0,0,0,16,1,1,0,0,0,14,13,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1
2.5,1.5,1.0,36.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,17.5,11.5,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,1,1,0,0,1,0,0,0,0,0.0,1
3,2,0,29,0,0,0,0,0,0,0,0,0,16,1,1,0,0,0,14,2,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1
4,2,0,55,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27,20,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0
3,2,1,42,0,0,0,0,1,0,0,0,0,15,1,1,0,0,0,15,20,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1
2.0,1.0,0.0,28.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,20.0,1.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,3,0,0,0,1,0,0,0,0,0.0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0
4,2,0,52,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,24,20,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1
2.0,0.6666666666666666,1.3333333333333333,60.666666666666664,0.6666666666666666,0.0,0,0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,3.3333333333333335,1,0,0,0,0,16.0,26.666666666666668,10.333333333333334,0,4,0.0,0,0,0,0.0,0.0,0.0,2,2,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0
2.0,1.0,2.0,47.0,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,11.0,1,0,0,0,0,18.0,22.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0
4,2,0,57,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29,20,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1
3.0,1.0,1.0,53.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,20.0,26.0,0.0,0,1,0.0,0,0,0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,2,0,1,0,0,0,0,0,0,0.0,0
1.6666666666666667,0.3333333333333333,0.0,38.333333333333336,1.3333333333333333,0.0,0,0,0.0,0.0,0.0,0.0,0.0,4.666666666666667,0,0,0,0,0,11.666666666666666,18.666666666666668,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0
